,col,cluter0_q3,cluter0_q1,shape_c0_q3,shape_c0_q1,cv_q3_c0,cv_q1_c0,label,median_0,cluter2_q3,cluter2_q1,shape_c2_q3,shape_c2_q1,cv_q3_c2,cv_q1_c2,median_2,cluter1_q3,cluter1_q1,shape_c1_q3,shape_c1_q1,cv_q3_c1,cv_q1_c1,median_1,Q3,Q1,max_q3_equa,min_q3_equa,max_q1_equa,min_q1_equa
4140,['begin_D' 'D_change' 'CP_change' 'C_change' 'CP_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
4139,['begin_D' 'D_change' 'CP_change' 'C_change' 'D_percent' 'B_percent'],[35.49340278],[1.33479167],"[array([90, 11])]","[array([90, 11])]",[102.45502394],[86.32642937],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.58423611],"[array([91, 11])]","[array([91, 11])]",[83.34505279],[92.65537311],20.048611111111114,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
4138,['begin_D' 'D_change' 'B_change' 'B_percent' 'CP_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
10926,"['begin_D' 'D_change' 'B_change' 'C_change' 'B_percent' 'C_percent'
 'OOA_percent']",[35.49340278],[1.33479167],"[array([91, 12])]","[array([91, 12])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 12])]","[array([90, 12])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 12])]","[array([87, 12])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
1230,['begin_D' 'D_change' 'B_change' 'CP_change' 'B_percent'],[35.49340278],[1.33479167],"[array([90, 10])]","[array([90, 10])]",[102.45502394],[86.32642937],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.58423611],"[array([91, 10])]","[array([91, 10])]",[83.34505279],[92.65537311],20.048611111111114,[143.45951389],[6.135625],"[array([87, 10])]","[array([87, 10])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
10944,"['begin_D' 'CP_change' 'C_change' 'D_percent' 'B_percent' 'C_percent'
 'OOA_percent']",[73.37611111],[4.93222222],"[array([90, 12])]","[array([90, 12])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 12])]","[array([87, 12])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 12])]","[array([91, 12])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
4139,['begin_D' 'D_change' 'CP_change' 'C_change' 'D_percent' 'CP_percent'],[35.49340278],[1.33479167],"[array([90, 11])]","[array([90, 11])]",[102.45502394],[86.32642937],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.58423611],"[array([91, 11])]","[array([91, 11])]",[83.34505279],[92.65537311],20.048611111111114,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
4138,['begin_D' 'D_change' 'B_change' 'CP_percent' 'C_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[2 2 2 ... 0 0 0],10.248750000000001,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,143.95481481481482,6.401111111111111,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
4151,['begin_D' 'B_change' 'CP_change' 'D_percent' 'C_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
4142,['begin_D' 'D_change' 'CP_change' 'B_percent' 'CP_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
10939,"['begin_D' 'B_change' 'CP_change' 'D_percent' 'B_percent' 'CP_percent'
 'OOA_percent']",[73.37611111],[4.93222222],"[array([90, 12])]","[array([90, 12])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 12])]","[array([87, 12])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 12])]","[array([91, 12])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
4137,['begin_D' 'D_change' 'B_change' 'D_percent' 'B_percent' 'OOA_percent'],[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
4151,['begin_D' 'B_change' 'CP_change' 'D_percent' 'CP_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
4149,['begin_D' 'B_change' 'CP_change' 'C_change' 'CP_percent' 'OOA_percent'],[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
23530,"['begin_D' 'D_change' 'B_change' 'CP_change' 'C_change' 'B_percent'
 'C_percent' 'OOA_percent']",[35.49340278],[1.33479167],"[array([91, 13])]","[array([91, 13])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 13])]","[array([90, 13])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 13])]","[array([87, 13])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
4149,['begin_D' 'B_change' 'CP_change' 'C_change' 'B_percent' 'OOA_percent'],[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
4151,['begin_D' 'B_change' 'CP_change' 'B_percent' 'C_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
32613,"['end_D' 'B_change' 'CP_change' 'D_percent' 'B_percent' 'CP_percent'
 'C_percent' 'OOA_percent']",[35.49340278],[1.26270833],"[array([92, 13])]","[array([92, 13])]",[102.23161339],[82.48869323],[1 1 1 ... 0 0 0],10.17597222222222,[73.37611111],[5.53673611],"[array([90, 13])]","[array([90, 13])]",[98.32928698],[98.73947791],20.37152777777778,[143.45951389],[5.81180556],"[array([86, 13])]","[array([86, 13])]",[90.36396918],[109.96896255],41.9525,143.95481481481482,6.065462962962964,369.40648148148153,77.165,14.97212962962963,1.4363888888888894
23542,"['begin_D' 'B_change' 'C_change' 'D_percent' 'B_percent' 'CP_percent'
 'C_percent' 'OOA_percent']",[73.37611111],[4.93222222],"[array([90, 13])]","[array([90, 13])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 13])]","[array([87, 13])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 13])]","[array([91, 13])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
10938,"['begin_D' 'B_change' 'CP_change' 'C_change' 'B_percent' 'C_percent'
 'OOA_percent']",[35.49340278],[1.33479167],"[array([91, 12])]","[array([91, 12])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 12])]","[array([90, 12])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 12])]","[array([87, 12])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
4151,['begin_D' 'B_change' 'CP_change' 'CP_percent' 'C_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
4134,['begin_D' 'D_change' 'B_change' 'CP_change' 'B_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,369.40648148148153,62.34064814814815,9.304259259259256,1.4363888888888894
23534,"['begin_D' 'D_change' 'B_change' 'C_change' 'B_percent' 'CP_percent'
 'C_percent' 'OOA_percent']",[73.37611111],[4.93222222],"[array([90, 13])]","[array([90, 13])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 13])]","[array([87, 13])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 13])]","[array([91, 13])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
32614,"['end_D' 'B_change' 'C_change' 'D_percent' 'B_percent' 'CP_percent'
 'C_percent' 'OOA_percent']",[73.37611111],[5.53673611],"[array([90, 13])]","[array([90, 13])]",[98.32928698],[98.73947791],[2 2 2 ... 1 1 1],20.37152777777778,[143.45951389],[5.81180556],"[array([86, 13])]","[array([86, 13])]",[90.36396918],[109.96896255],41.9525,[35.49340278],[1.26270833],"[array([92, 13])]","[array([92, 13])]",[102.23161339],[82.48869323],10.17597222222222,143.95481481481482,6.065462962962964,148.18083333333334,76.43240740740741,9.296481481481482,1.763333333333333
1242,['begin_D' 'B_change' 'CP_change' 'D_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 10])]","[array([91, 10])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 10])]","[array([90, 10])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 10])]","[array([87, 10])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
16814,"['end_D' 'CP_change' 'D_percent' 'B_percent' 'CP_percent' 'C_percent'
 'OOA_percent']",[73.37611111],[5.53673611],"[array([90, 12])]","[array([90, 12])]",[98.32928698],[98.73947791],[2 2 2 ... 1 1 1],20.37152777777778,[143.45951389],[5.81180556],"[array([86, 12])]","[array([86, 12])]",[90.36396918],[109.96896255],41.9525,[35.49340278],[1.26270833],"[array([92, 12])]","[array([92, 12])]",[102.23161339],[82.48869323],10.17597222222222,143.95481481481482,6.065462962962964,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
4157,['begin_D' 'CP_change' 'C_change' 'D_percent' 'B_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
4140,['begin_D' 'D_change' 'CP_change' 'C_change' 'B_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,158.84064814814815,58.11111111111112,10.087777777777779,2.0799074074074073
7178,['end_D' 'C_change' 'B_percent' 'CP_percent' 'C_percent' 'OOA_percent'],[35.49340278],[1.26270833],"[array([92, 11])]","[array([92, 11])]",[102.23161339],[82.48869323],[2 2 2 ... 0 0 0],10.17597222222222,[143.45951389],[5.81180556],"[array([86, 11])]","[array([86, 11])]",[90.36396918],[109.96896255],41.9525,[73.37611111],[5.53673611],"[array([90, 11])]","[array([90, 11])]",[98.32928698],[98.73947791],20.37152777777778,143.95481481481482,6.065462962962964,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
1237,['begin_D' 'D_change' 'C_change' 'B_percent' 'CP_percent'],[73.37611111],[4.58423611],"[array([91, 10])]","[array([91, 10])]",[83.34505279],[92.65537311],[2 2 2 ... 1 1 1],20.048611111111114,[143.45951389],[6.135625],"[array([87, 10])]","[array([87, 10])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([90, 10])]","[array([90, 10])]",[102.45502394],[86.32642937],10.248750000000001,143.95481481481482,6.401111111111111,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
32615,"['end_D' 'CP_change' 'C_change' 'D_percent' 'B_percent' 'CP_percent'
 'C_percent' 'OOA_percent']",[73.37611111],[5.53673611],"[array([90, 13])]","[array([90, 13])]",[98.32928698],[98.73947791],[2 2 2 ... 1 1 1],20.37152777777778,[143.45951389],[5.81180556],"[array([86, 13])]","[array([86, 13])]",[90.36396918],[109.96896255],41.9525,[35.49340278],[1.26270833],"[array([92, 13])]","[array([92, 13])]",[102.23161339],[82.48869323],10.17597222222222,143.95481481481482,6.065462962962964,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
10928,"['begin_D' 'D_change' 'B_change' 'D_percent' 'B_percent' 'CP_percent'
 'OOA_percent']",[73.37611111],[4.93222222],"[array([90, 12])]","[array([90, 12])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 12])]","[array([87, 12])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 12])]","[array([91, 12])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
23541,"['begin_D' 'B_change' 'CP_change' 'D_percent' 'B_percent' 'CP_percent'
 'C_percent' 'OOA_percent']",[73.37611111],[4.93222222],"[array([90, 13])]","[array([90, 13])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 13])]","[array([87, 13])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 13])]","[array([91, 13])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,159.45083333333335,63.99120370370372,10.572037037037035,1.9607407407407405
4139,['begin_D' 'D_change' 'CP_change' 'C_change' 'D_percent' 'OOA_percent'],[35.49340278],[1.33479167],"[array([91, 11])]","[array([91, 11])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 11])]","[array([90, 11])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
10926,"['begin_D' 'D_change' 'B_change' 'C_change' 'CP_percent' 'C_percent'
 'OOA_percent']",[35.49340278],[1.33479167],"[array([91, 12])]","[array([91, 12])]",[102.26054127],[85.7948679],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.93222222],"[array([90, 12])]","[array([90, 12])]",[83.26938824],[94.01461516],20.23,[143.45951389],[6.135625],"[array([87, 12])]","[array([87, 12])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,148.18083333333334,63.289629629629644,9.296481481481482,1.763333333333333
10944,"['begin_D' 'CP_change' 'C_change' 'B_percent' 'CP_percent' 'C_percent'
 'OOA_percent']",[73.37611111],[4.93222222],"[array([90, 12])]","[array([90, 12])]",[83.26938824],[94.01461516],[2 2 2 ... 1 1 1],20.23,[143.45951389],[6.135625],"[array([87, 12])]","[array([87, 12])]",[88.70395892],[112.56438603],41.052638888888886,[35.49340278],[1.33479167],"[array([91, 12])]","[array([91, 12])]",[102.26054127],[85.7948679],10.248750000000001,143.95481481481482,6.401111111111111,355.4468518518518,67.0222222222222,10.699166666666665,1.763333333333333
4135,['begin_D' 'D_change' 'B_change' 'C_change' 'D_percent' 'B_percent'],[35.49340278],[1.33479167],"[array([90, 11])]","[array([90, 11])]",[102.45502394],[86.32642937],[1 1 1 ... 0 0 0],10.248750000000001,[73.37611111],[4.58423611],"[array([91, 11])]","[array([91, 11])]",[83.34505279],[92.65537311],20.048611111111114,[143.45951389],[6.135625],"[array([87, 11])]","[array([87, 11])]",[88.70395892],[112.56438603],41.052638888888886,143.95481481481482,6.401111111111111,438.4427777777778,76.43240740740741,9.300648148148147,1.6235185185185184
